666, حَذَّرَ المُخْتَصُّونَ سَابِقاً مِنْ أَنَّ الْهَوَاتِفَ الذَّكِيَّةَ وَالْحَوَاسِيبَ اللَّوْحِيَّةَ - تُرْبِكُ الْحَيَاةَ الْأُسَرِيَّةَ وَتُسَبِبُّ الْحِرْمَانَ مِنَ النَّوْمِ
667, لَكِنَّ الْجَدِيدَ الْآنَ هُوَ أَنَّهَا تُؤَدِّي إِلَى شَيْخُوخَةٍ مُبَكِّرَةٍ
668, فَقَدْ حَذَّرَ اسْتِشَارِيُّو الْأَمْرَاضِ الْجِلْدِيَّةِ فِي بَرِيطَانْيَا - مِنْ أَنَّ تَكْرارَ انْحِنَاءِ الْعُنُقِ - أَثْنَاءَ النَّظَرِ إِلَى شَاشَاتِ هَذِهِ الْأَجْهِزَةِ - يُمْكِنُ أَنْ يُؤَدِّيَ إِلَى تَرَهُّلِ الْجِلْدِ وَتَدَلِّيَ اللُّغْدِ - وَتَجَعُّدٍ وَاضِحٍ فَوْقَ التُّرْقُوَةِ
669, وَتَظْهَرُ فِي الْأَغْلَبِ بَيْنَ الَّذِينَ تَتَرَاوَحُ أَعْمَارُهُمْ - بَيْنَ ثَمانِيَ عَشْرَةَ وَتِسْعَ وَثَلاثينَ سَنَةً
670, يُوَافِقُ هَذَا الْعَامُ وُقُوعَ أَحْدَاثٍ هَامَّةٍ فِي تَارِيخِ عِلْمِ الْبَصَرِيَّاتِ - أَبْرَزُهَا مُرُورُ أَلْفِ سَنَةٍ عَلَى تَأْلِيفِ الْعَالِمِ الْعَرَبِيِّ - إِبْنِ الْهَيْثَمِ كِتَابَ الْمَنَاظِرِ - الَّذِي وَضَعَ فِيهِ أُسُسَ هَذَا الْعِلْمِ
671, وَسَتُنَظَّمُ بِالْمُنَاسَبَةِ الْعَدِيدُ مِنَ التَّظَاهُرَاتِ الْعِلْمِيَّةِ وَالثَّقَافِيَّةِ - وَالْمَعَارِضِ التَّفَاعُلِيَّةِ حَوْلَ مَكَانَةِ الضُّوءِ - وَالتِّكْنُولُوجْيَاتِ - أَلْمُرْتَبِطَةِ بِهِ فِي حَيَاةِ الْإِنْسَانِ - وَبِنَاءِ الْحَضَارَةِ فِي الْعَصْرِ الْحَدِيثِ
672, وَسَتَنْطَلِقُ فَعَّالِيَّاتُ السَّنَةِ الدَّوْلِيَّةِ لِلضُّوءِ - بِمُؤْتَمَرٍ يُنَظَّمُ بِمَقَرِّ الْيُونِسْكُو - فِي الْعَاصِمَةِ الْفَرَنْسِيَّةِ - تَحْضُرُهُ مِئَاتُ الشَّخْصِيَّاتِ بَيْنَ عُلَمَاءَ وَبَاحِثِينَ - وَمُهَنْدِسِينَ وَصِنَاعِيِّينَ - وَفَنَّانِينَ وَدِبْلُومَاسِيِّينَ - مِنْ مُخْتَلِفَ بُلْدَانِ الْعَالَمِ
673, وَسَتَشْهَدُ الْجَلْسَةُ الْإِفْتِتَاحِيَّةُ مُدَاخَلَاتٍ لِخَمْسَةٍ مِنْ كِبَارِ الْعُلَمَاءِ - أَلْحَائِزِينَ عَلَى جَوَائِزِ نُوبِلَ مِنْ بَيْنِهِمْ - أَلدُّكْتُورْ أَحْمَدُ زُوَيلْ أَلْحَائِزُ عَلَى جَائِزَةِ نُوبَلَ فِي الْكِيمْيَاءِ
674, وَالْعُزْلَةُ عَنِ الْأُسْرَةِ وَالْأَقْرَانِ
675, وَإِضْطِرَابَاتِ النَّوْمِ
676, مِنْهَا الْإِنْخِرَاطُ فِي مُعَسْكَرَاتِ تَدْرِيبٍ - تَقُومُ بِإِعَادَةِ تَأْهِيلٍ قَاسِيَّةٍ
677, وَشَغَلَتْ وَسَائِلَ الْإِعْلَامِ - أَلْمُنَقَسِمَةَ عَلَى تَفْسِيرِهَا - وَقِرَاءَةِ دَلَالَاتِهَا السِّيَاسِيَّةِ - وَالْإِجْتِمَاعِيَّةِ - وَالنَّفْسِيَّةِ
678, فَقَدِ اسْتَقْبَلَ الرَّئِيسُ التُّرْكِيُّ فِي الْقَصْرِ الرِّئَاسِيِّ الْجَدِيدِ بِأَنْقَرَةَ أَلْأُسْبُوعَ الْمَاضِيَ - نَظِيرَهُ الْفِلَسْطِينِيَّ مَحْمُودَ عَبَّاسْ - بِمَرَاسِمَ مُطَعَّمَةٍ بِأَمْجَادِ سِتَّ عَشْرَةَ إِمْبْرَاطُورِيَّةً تُرْكِيَّةً
679, وَظَهَرَ الْجُنُودُ مَرَّةً أُخْرَى بِثِيَابِهُمُ الْمُطَابِقَةِ لِأَزْيَاءِ الْجُنْدِ - فِي الدُّوَلِ الْبَائِدَةِ عِنْدَ اسْتِقْبَالِ أَرْدُوغَانَ لِنَظِيرِهِ الْأَذَرِيِّ - إِلْهَامْ عَلْيِيفْ - يَوْمَ الْخَمِيسِ الْمَاضِي
680, فِي تَجْسِيدٍ بَشَرِيٍّ لِلدُّوَلِ التُّرْكِيَّةِ - أَلَّتِي ظَلَّ يُرْمَزُ إِلَيْهَا بِسِتِّ عَشْرَةَ نَجْمَةً - فِي شِعَارِ رِئَاسَةِ الْجُمْهُورِيَّةِ التُّرْكِيَّةِ
681, كَشَفَ بَاحِثُونَ فِي جَامِعَةِ سُري أَلْبَرِيطَانِيَّةِ فِي إِحْدَى دِرَاسَاتِهِم - أَنَّ إِغْمَاضَ الْعَيْنَيْنِ هُوَ أَفْضَلُ طَرِيقَةٍ لِاسْتِرْجَاعِ الذِّكْرِيَاتِ
682, وَأَنَّهُ قَدْ يُسَاعِدُ عَلَى الْعُثُورِ عَلَى الأَشْيَاءِ الضَّائِعَةِ - مِثْلَ مَفَاتِيحَ السَّيَّارَةِ - أَلَّتِي قَدْ يُضْطَرُّ الْإِنْسَانُ لِلْبَحْثِ عَنْهَا بِشَكْلٍ يَوْمِيٍّ
683, أَلْمَسَارُ الْإِسْتِثْنَائِيُّ لِنَاصِرِ الْعَطِيَّة
684, أَوَّلُ سَيّارَةٍ تُصْنَعُ بِطابِعَةٍ ثُلاثيَّةُ الأَبْعاد
685, طَوَّرَ مَعْهَدُ بُحُوثِ الْأَرْصَادِ الْجَوّيَّةِ فِي فِنْلَنْدَا - خِدْمَةً فَضَائِيَّةَ لِمُرَاقَبَةِ نَشَاطِ الشَّفَقِ الْقُطْبِيِّ - وَفَهْمِ أَسْرَارِهِ
686, هِوَايَةٌ تَحَوَّلَتْ إِلَى مِهْنَةٍ بِالنِّسْبَةِ لِلْعَدِيدِ مِنْ عُشَّاقِ هَذِهِ الطُّيُورِ الْجَمِيلَةِ
687, وَلُغَةَ قُرَيْشٍ عَلَى بَاقِي اللُّغَاتِ
688, أَللُّغَةُ الْعَرَبِيَّةُ لُغَةٌ سَامِيَّةٌ وُلِدَتْ فِي صَحْرَاءِ الْجَزِيرَةِ الْعَرَبِيَّةِ مُنْذُ قُرُونٍ
689, تَجْرِبَةُ أَحْمَد عُمَر يَافُوز
690, تُسَاهِمُ وَسَائِلُ التَّوَاصُلِ الإِجْتِمَاعِيِّ فِي تَخَطِّي الْعَقَبَاتِ - أَمَامَ النَّشْرِ بِمَا فِيهَا الرَّقَابَةُ
691, قُصْرُ قَرْطَاجَ
692, أَلَّذِي كَانَ يُثِيرُ الْفُضُولَ وَالْخَوْفَ لَدَى التُّونِسِيِّينَ
693, أَلطِّفْلُ الصَّغِيرُ الَّذِي كَانَ يُحِبُّ الإِسْتِمَاعَ لِحِكَايَاتِ وَأَسَاطِيرِ أُمِّهِ
694, مُتَخَصِّصٌ فِي تَجْلِيدِ الْكُتُبِ - وِفْقَ الطِّرَازِ الْإِسْلَامِيِّ
695, أَدَّى اعْتِقَالُ طَالِبٍ فِي الْقَاهِرَةِ وَبِحَوْزَتِهِ نُسْخَةٌ مِنْ رِوَايَةِ جُورْجْ أُورْويل - أَلْفٌ وَتِسْعُ مِئَةٍ - وَأَربَعةٌ وَثَمانونَ - إِلَى عَوْدَةِ الْإِهْتِمَامِ بِهَذِهِ الرِّوَايَةِ فِي مِصْرَ
696, أَلطِّفْلُ الصَّغِيرُ الَّذِي كَانَ يُحِبُّ الْإِسْتِمَاعَ لِحِكَايَاتِ وَأَسَاطِيرِ أُمِّهِ
697, مَاذا يَعْنِي عِيَارُ الذَّهَبِ
698, عِيَارُ الذَّهَبِ يُحَدِّدُ سِعْرَهُ
699, طَائِرَةُ إِسْعَافٍ لِلْحَالاتِ الْمُسْتَعْجَلَةِ
700, إِبْتَكَرَ طَالِبٌ جَامِعِيٌّ طَائِرَةَ إِسْعَافٍ - بِدُونِ طَيَّارٍ يُمْكِنُهَا الْوُصُولُ فِي وَقْتٍ قِيَّاسِيٍّ - لِنَجْدَةِ ضَحَايَا الأَزَمَاتِ الْقَلْبِيَّةِ
701, وَهُوَ أَوَّلُ دِينَاصُورٍعَاشَ فِي الْبِيئَتَيْنِ الْأَرْضِيَّةِ وَالْمَائِيَّةِ
702, تَأََّصَوَّرَ وَتَأََّصَرَ وَتُؤَّصَ تَصَأََّ
703, تَأَّاصَوَّرَ وَتَأَّاصَرَ وَتُؤّاصَ تَصَأَّا
704, تَبَّصَوَّرَ وَتَبَّصَرَ وَتُبَّصَ تَصَبَّ
705, تَبّاصَوَّرَ وَتَبّاصَرَ وَتُبّاصَ تَصَبّا
706, تَثَّصَوَّرَ وَتَثَّصَرَ وَتُثَّصَ تَصَثَّ
707, تَثّاصَوَّرَ وَتَثّاصَرَ وَتُثّاصَ تَصَثّا
708, تَجَّصَوَّرَ وَتَجَّصَرَ وَتُجَّصَ تَصَجَّ
709, تَجّاصَوَّرَ وَتَجّاصَرَ وَتُجّاصَ تَصَجّا
710, تَحَّصَوَّرَ وَتَحَّصَرَ وَتُحَّصَ تَصَحَّ
711, تَحّاصَوَّرَ وَتَحّاصَرَ وَتُحّاصَ تَصَحّا
712, تَدّاصَوَّرَ وَتَدّاصَرَ وَتُدّاصَ تَصَدّا
713, تَذَّصَوَّرَ وَتَذَّصَرَ وَتُذَّصَ تَصَذَّ
714, تَذّاصَوَّرَ وَتَذّاصَرَ وَتُذّاصَ تَصَذّا
715, تَرّاصَوَّرَ وَتَرّاصَرَ وَتُرّاصَ تَصَرّا
716, تَزَّصَوَّرَ وَتَزَّصَرَ وَتُزَّصَ تَصَزَّ
717, تَزّاصَوَّرَ وَتَزّاصَرَ وَتُزّاصَ تَصَزّا
718, تَسّاصَوَّرَ وَتَسّاصَرَ وَتُسّاصَ تَصَسّا
719, تَشّاصَوَّرَ وَتَشّاصَرَ وَتُشّاصَ تَصَشّا
720, تَعَّصَوَّرَ وَتَعَّصَرَ وَتُعَّصَ تَصَعَّ
721, تَعّاصَوَّرَ وَتَعّاصَرَ وَتُعّاصَ تَصَعّا
722, تَفَّصَوَّرَ وَتَفَّصَرَ وَتُفَّصَ تَصَفَّ
723, تَفّاصَوَّرَ وَتَفّاصَرَ وَتُفّاصَ تَصَفّا
724, تَلّاصَوَّرَ وَتَلّاصَرَ وَتُلّاصَ تَصَلّا
725, تَمَّصَوَّرَ وَتَمَّصَرَ وَتُمَّصَ تَصَمَّ
726, تَمّاصَوَّرَ وَتَمّاصَرَ وَتُمّاصَ تَصَمّا
727, تَهَّصَوَّرَ وَتَهَّصَرَ وَتُهَّصَ تَصَهَّ
728, تَهّاصَوَّرَ وَتَهّاصَرَ وَتُهّاصَ تَصَهّا
729, تَيَّيصَوَّرَ وَتَيَّيصَرَ وَتُيَّيصَ تَصَيَّي
730, تَؤُّسَوَّرَ وَتَؤُّسَرَ وَتُؤُّسَ تَسِئُّ
731, تَئِّسَوَّرَ وَتَئِّسَرَ وَتُئِّسَ تَسِئِّ
732, تَأَّاسَوَّرَ وَتَأَّاسَرَ وَتُؤّاسَ تَسِئّا
733, تَؤّوسَوَّرَ وَتَؤّوسَرَ وَتُؤّوسَ تَسِئّو
734, تَئيسَوَّرَ وَتَئيسَرَ وَتُؤّيسَ تَسِئّي
735, تَأََّوسَوَّرَ وَتَأََّوسَرَ وَتُؤَّوسَ تَسِئَّو
736, تَأََّيسَوَّرَ وَتَأََّيسَرَ وَتُؤَّيسَ تَسِئَّي
737, تَبُّسَوَّرَ وَتَبُّسَرَ وَتُبُّسَ تَسِبُّ
738, تَبّوسَوَّرَ وَتَبّوسَرَ وَتُبّوسَ تَسِبّو
739, تَبّيسَوَّرَ وَتَبّيسَرَ وَتُبّيسَ تَسِبّي
740, تَبَّوسَوَّرَ وَتَبَّوسَرَ وَتُبَّوسَ تَسِبَّو
741, تَبَّيسَوَّرَ وَتَبَّيسَرَ وَتُبَّيسَ تَسِبَّي
742, تَتُّسَوَّرَ وَتَتُّسَرَ وَتُتُّسَ تَسِتُّ
743, تَتّوسَوَّرَ وَتَتّوسَرَ وَتُتّوسَ تَسِتّو
744, تَتَّوسَوَّرَ وَتَتَّوسَرَ وَتُتَّوسَ تَسِتَّو
745, تَتَّيسَوَّرَ وَتَتَّيسَرَ وَتُتَّيسَ تَسِتَّي
746, تَثُّسَوَّرَ وَتَثُّسَرَ وَتُثُّسَ تَسِثُّ
747, تَثّوسَوَّرَ وَتَثّوسَرَ وَتُثّوسَ تَسِثّو
748, تَثّيسَوَّرَ وَتَثّيسَرَ وَتُثّيسَ تَسِثّي
749, تَثَّيسَوَّرَ وَتَثَّيسَرَ وَتُثَّيسَ تَسِثَّي
750, تَجُّسَوَّرَ وَتَجُّسَرَ وَتُجُّسَ تَسِجُّ
751, تَجّوسَوَّرَ وَتَجّوسَرَ وَتُجّوسَ تَسِجّو
752, تَجّيسَوَّرَ وَتَجّيسَرَ وَتُجّيسَ تَسِجّي
753, تَجَّوسَوَّرَ وَتَجَّوسَرَ وَتُجَّوسَ تَسِجَّو
754, تَجَّيسَوَّرَ وَتَجَّيسَرَ وَتُجَّيسَ تَسِجَّي
755, تَحُّسَوَّرَ وَتَحُّسَرَ وَتُحُّسَ تَسِحُّ
756, تَحِّسَوَّرَ وَتَحِّسَرَ وَتُحِّسَ تَسِحِّ
757, تَحّوسَوَّرَ وَتَحّوسَرَ وَتُحّوسَ تَسِحّو
758, تَحّيسَوَّرَ وَتَحّيسَرَ وَتُحّيسَ تَسِحّي
759, تَحَّوسَوَّرَ وَتَحَّوسَرَ وَتُحَّوسَ تَسِحَّو
760, تَحَّيسَوَّرَ وَتَحَّيسَرَ وَتُحَّيسَ تَسِحَّي
761, تَخَّسَوَّرَ وَتَخَّسَرَ وَتُخَّسَ تَسِخَّ
762, تَخُّسَوَّرَ وَتَخُّسَرَ وَتُخُّسَ تَسِخُّ
763, تَخِّسَوَّرَ وَتَخِّسَرَ وَتُخِّسَ تَسِخِّ
764, تَخّاسَوَّرَ وَتَخّاسَرَ وَتُخّاسَ تَسِخّا
765, تَخّوسَوَّرَ وَتَخّوسَرَ وَتُخّوسَ تَسِخّو
766, تَخّيسَوَّرَ وَتَخّيسَرَ وَتُخّيسَ تَسِخّي
767, تَخَّوسَوَّرَ وَتَخَّوسَرَ وَتُخَّوسَ تَسِخَّو
768, تَخَّيسَوَّرَ وَتَخَّيسَرَ وَتُخَّيسَ تَسِخَّي
769, تَدّوسَوَّرَ وَتَدّوسَرَ وَتُدّوسَ تَسِدّو
770, تَدَّيسَوَّرَ وَتَدَّيسَرَ وَتُدَّيسَ تَسِدَّي
771, تَذُّسَوَّرَ وَتَذُّسَرَ وَتُذُّسَ تَسِذُّ
772, تَذّاسَوَّرَ وَتَذّاسَرَ وَتُذّاسَ تَسِذّا
773, تَذّوسَوَّرَ وَتَذّوسَرَ وَتُذّوسَ تَسِذّو
774, تَذّيسَوَّرَ وَتَذّيسَرَ وَتُذّيسَ تَسِذّي
775, تَذَّوسَوَّرَ وَتَذَّوسَرَ وَتُذَّوسَ تَسِذَّو
776, تَذَّيسَوَّرَ وَتَذَّيسَرَ وَتُذَّيسَ تَسِذَّي
777, تَرَّوسَوَّرَ وَتَرَّوسَرَ وَتُرَّوسَ تَسِرَّو
778, تَرَّيسَوَّرَ وَتَرَّيسَرَ وَتُرَّيسَ تَسِرَّي
779, تَزُّسَوَّرَ وَتَزُّسَرَ وَتُزُّسَ تَسِزُّ
780, تَزِّسَوَّرَ وَتَزِّسَرَ وَتُزِّسَ تَسِزِّ
781, تَزّوسَوَّرَ وَتَزّوسَرَ وَتُزّوسَ تَسِزّو
782, تَزّيسَوَّرَ وَتَزّيسَرَ وَتُزّيسَ تَسِزّي
783, تَزَّوسَوَّرَ وَتَزَّوسَرَ وَتُزَّوسَ تَسِزَّو
784, تَزَّيسَوَّرَ وَتَزَّيسَرَ وَتُزَّيسَ تَسِزَّي
785, تَسَّوسَوَّرَ وَتَسَّوسَرَ وَتُسَّوسَ تَسِسَّو
786, تَشّوسَوَّرَ وَتَشّوسَرَ وَتُشّوسَ تَسِشّو
787, تَشّيسَوَّرَ وَتَشّيسَرَ وَتُشّيسَ تَسِشّي
788, تَشَّوسَوَّرَ وَتَشَّوسَرَ وَتُشَّوسَ تَسِشَّو
789, تَصّوسَوَّرَ وَتَصّوسَرَ وَتُصّوسَ تَسِصّو
790, تَضُّسَوَّرَ وَتَضُّسَرَ وَتُضُّسَ تَسِضُّ
791, تَضّوسَوَّرَ وَتَضّوسَرَ وَتُضّوسَ تَسِضّو
792, تَضّيسَوَّرَ وَتَضّيسَرَ وَتُضّيسَ تَسِضّي
793, تَضَّيسَوَّرَ وَتَضَّيسَرَ وَتُضَّيسَ تَسِضَّي
794, تَطّوسَوَّرَ وَتَطّوسَرَ وَتُطّوسَ تَسِطّو
795, تَطّيسَوَّرَ وَتَطّيسَرَ وَتُطّيسَ تَسِطّي
796, تَطَّوسَوَّرَ وَتَطَّوسَرَ وَتُطَّوسَ تَسِطَّو
797, تَطَّيسَوَّرَ وَتَطَّيسَرَ وَتُطَّيسَ تَسِطَّي
798, تَظّاسَوَّرَ وَتَظّاسَرَ وَتُظّاسَ تَسِظّا
799, تَظّوسَوَّرَ وَتَظّوسَرَ وَتُظّوسَ تَسِظّو
800, تَظّيسَوَّرَ وَتَظّيسَرَ وَتُظّيسَ تَسِظّي
801, تَظَّوسَوَّرَ وَتَظَّوسَرَ وَتُظَّوسَ تَسِظَّو
802, تَظَّيسَوَّرَ وَتَظَّيسَرَ وَتُظَّيسَ تَسِظَّي
803, تَعُّسَوَّرَ وَتَعُّسَرَ وَتُعُّسَ تَسِعُّ
804, تَعِّسَوَّرَ وَتَعِّسَرَ وَتُعِّسَ تَسِعِّ
805, تَعّوسَوَّرَ وَتَعّوسَرَ وَتُعّوسَ تَسِعّو
806, تَعّيسَوَّرَ وَتَعّيسَرَ وَتُعّيسَ تَسِعّي
807, تَعَّوسَوَّرَ وَتَعَّوسَرَ وَتُعَّوسَ تَسِعَّو
808, تَعَّيسَوَّرَ وَتَعَّيسَرَ وَتُعَّيسَ تَسِعَّي
809, تَغَّسَوَّرَ وَتَغَّسَرَ وَتُغَّسَ تَسِغَّ
810, تَغُّسَوَّرَ وَتَغُّسَرَ وَتُغُّسَ تَسِغُّ
811, تَغِّسَوَّرَ وَتَغِّسَرَ وَتُغِّسَ تَسِغِّ
812, تَغّاسَوَّرَ وَتَغّاسَرَ وَتُغّاسَ تَسِغّا
813, تَغّوسَوَّرَ وَتَغّوسَرَ وَتُغّوسَ تَسِغّو
814, تَغّيسَوَّرَ وَتَغّيسَرَ وَتُغّيسَ تَسِغّي
815, تَغَّوسَوَّرَ وَتَغَّوسَرَ وَتُغَّوسَ تَسِغَّو
816, تَغَّيسَوَّرَ وَتَغَّيسَرَ وَتُغَّيسَ تَسِغَّي
817, تَفّوسَوَّرَ وَتَفّوسَرَ وَتُفّوسَ تَسِفّو
818, تَفّيسَوَّرَ وَتَفّيسَرَ وَتُفّيسَ تَسِفّي
819, تَفَّوسَوَّرَ وَتَفَّوسَرَ وَتُفَّوسَ تَسِفَّو
820, تَفَّيسَوَّرَ وَتَفَّيسَرَ وَتُفَّيسَ تَسِفَّي
821, تَقّوسَوَّرَ وَتَقّوسَرَ وَتُقّوسَ تَسِقّو
822, تَقّيسَوَّرَ وَتَقّيسَرَ وَتُقّيسَ تَسِقّي
823, تَقَّوسَوَّرَ وَتَقَّوسَرَ وَتُقَّوسَ تَسِقَّو
824, تَقَّيسَوَّرَ وَتَقَّيسَرَ وَتُقَّيسَ تَسِقَّي
825, تَكُّسَوَّرَ وَتَكُّسَرَ وَتُكُّسَ تَسِكُّ
826, تَكّاسَوَّرَ وَتَكّاسَرَ وَتُكّاسَ تَسِكّا
827, تَكّوسَوَّرَ وَتَكّوسَرَ وَتُكّوسَ تَسِكّو
828, تَكّيسَوَّرَ وَتَكّيسَرَ وَتُكّيسَ تَسِكّي
829, تَكَّوسَوَّرَ وَتَكَّوسَرَ وَتُكَّوسَ تَسِكَّو
830, تَكَّيسَوَّرَ وَتَكَّيسَرَ وَتُكَّيسَ تَسِكَّي
831, تَلّوسَوَّرَ وَتَلّوسَرَ وَتُلّوسَ تَسِلّو
832, تَمُّسَوَّرَ وَتَمُّسَرَ وَتُمُّسَ تَسِمُّ
833, تَمِّسَوَّرَ وَتَمِّسَرَ وَتُمِّسَ تَسِمِّ
834, تَمّوسَوَّرَ وَتَمّوسَرَ وَتُمّوسَ تَسِمّو
835, تَمَّوسَوَّرَ وَتَمَّوسَرَ وَتُمَّوسَ تَسِمَّو
836, تَمَّيسَوَّرَ وَتَمَّيسَرَ وَتُمَّيسَ تَسِمَّي
837, تَنّوسَوَّرَ وَتَنّوسَرَ وَتُنّوسَ تَسِنّو
838, تَنَّيسَوَّرَ وَتَنَّيسَرَ وَتُنَّيسَ تَسِنَّي
839, تَهّوسَوَّرَ وَتَهّوسَرَ وَتُهّوسَ تَسِهّو
840, تَهّيسَوَّرَ وَتَهّيسَرَ وَتُهّيسَ تَسِهّي
841, تَهَّوسَوَّرَ وَتَهَّوسَرَ وَتُهَّوسَ تَسِهَّو
842, تَهَّيسَوَّرَ وَتَهَّيسَرَ وَتُهَّيسَ تَسِهَّي
843, أَيصْبَرَ وَتَأَيصَّرَ وَتُؤَيصَءٌ وَسَءٌّ تَصَرُّؤَي
844, بَوصْبَرَ وَتَبَوصَّرَ وَتُبَوصَبٌ وَسَبٌّ تَصَرُّبَو
845, تَيصْبَرَ وَتَتَيصَّرَ وَتُتَيصَتٌ وَسَتٌّ تَصَرُّتَي
846, ثَيصْبَرَ وَتَثَيصَّرَ وَتُثَيصَثٌ وَسَثٌّ تَصَرُّثَي
847, جَصْبَرَ وَتَجَصَّرَ وَتُجَصَجٌ وَسَجٌّ تَصَرُّجَ
848, جاصْبَرَ وَتَجاصَّرَ وَتُجاصَجٌ وَسَجٌّ تَصَرُّجا
849, حَيصْبَرَ وَتَحَيصَّرَ وَتُحَيصَحٌ وَسَحٌّ تَصَرُّحَي
850, خيصْبَرَ وَتَخيصَّرَ وَتُخيصَخٌ وَسَخٌّ تَصَرُّخي
851, ذَصْبَرَ وَتَذَصَّرَ وَتُذَصَذٌ وَسَذٌّ تَصَرُّذَ
852, ذُصْبَرَ وَتَذُصَّرَ وَتُذُصَذٌ وَسَذٌّ تَصَرُّذُ
853, ذاصْبَرَ وَتَذاصَّرَ وَتُذاصَذٌ وَسَذٌّ تَصَرُّذا
854, سَوصْبَرَ وَتَسَوصَّرَ وَتُسَوصَسٌ وَسَسٌّ تَصَرُّسَو
855, شَيصْبَرَ وَتَشَيصَّرَ وَتُشَيصَشٌ وَسَشٌّ تَصَرُّشَي
856, صَيصْبَرَ وَتَصَيصَّرَ وَتُصَيصَصٌ وَسَصٌّ تَصَرُّصَي
857, ضَيصْبَرَ وَتَضَيصَّرَ وَتُضَيصَضٌ وَسَضٌّ تَصَرُّضَي
858, طَيصْبَرَ وَتَطَيصَّرَ وَتُطَيصَطٌ وَسَطٌّ تَصَرُّطَي
859, ظوصْبَرَ وَتَظوصَّرَ وَتُظوصَظٌ وَسَظٌّ تَصَرُّظو
860, ظَيصْبَرَ وَتَظَيصَّرَ وَتُظَيصَظٌ وَسَظٌّ تَصَرُّظَي
861, عَيصْبَرَ وَتَعَيصَّرَ وَتُعَيصَعٌ وَسَعٌّ تَصَرُّعَي
862, غَوصْبَرَ وَتَغَوصَّرَ وَتُغَوصَغٌ وَسَغٌّ تَصَرُّغَو
863, فَيصْبَرَ وَتَفَيصَّرَ وَتُفَيصَفٌ وَسَفٌّ تَصَرُّفَي
864, قَيصْبَرَ وَتَقَيصَّرَ وَتُقَيصَقٌ وَسَقٌّ تَصَرُّقَي
865, كَيصْبَرَ وَتَكَيصَّرَ وَتُكَيصَكٌ وَسَكٌّ تَصَرُّكَي
866, هاصْبَرَ وَتَهاصَّرَ وَتُهاصَهٌ وَسَهٌّ تَصَرُّها
867, أَيسْبَرَ وَتَأَيسَّرَ وَتِئَيصوءٍ وَسَءٍّ تَسَرُّؤَي
868, تَيسْبَرَ وَتَتَيسَّرَ وَتِتَيصوتٍ وَسَتٍّ تَسَرُّتَي
869, ثاسْبَرَ وَتَثاسَّرَ وَتِثاصوثٍ وَسَثٍّ تَسَرُّثا
870, جَسْبَرَ وَتَجَسَّرَ وَتِجَصوجٍ وَسَجٍّ تَسَرُّجَ
871, جاسْبَرَ وَتَجاسَّرَ وَتِجاصوجٍ وَسَجٍّ تَسَرُّجا
872, جَيسْبَرَ وَتَجَيسَّرَ وَتِجَيصوجٍ وَسَجٍّ تَسَرُّجَي
873, حَيسْبَرَ وَتَحَيسَّرَ وَتِحَيصوحٍ وَسَحٍّ تَسَرُّحَي
874, خَيسْبَرَ وَتَخَيسَّرَ وَتِخَيصوخٍ وَسَخٍّ تَسَرُّخَي
875, ذَسْبَرَ وَتَذَسَّرَ وَتِذَصوذٍ وَسَذٍّ تَسَرُّذَ
876, ذاسْبَرَ وَتَذاسَّرَ وَتِذاصوذٍ وَسَذٍّ تَسَرُّذا
877, ذَوسْبَرَ وَتَذَوسَّرَ وَتِذَوصوذٍ وَسَذٍّ تَسَرُّذَو
878, رَوسْبَرَ وَتَرَوسَّرَ وَتِرَوصورٍ وَسَرٍّ تَسَرُّرَو
879, زاسْبَرَ وَتَزاسَّرَ وَتِزاصوزٍ وَسَزٍّ تَسَرُّزا
880, شَيسْبَرَ وَتَشَيسَّرَ وَتِشَيصوشٍ وَسَشٍّ تَسَرُّشَي
881, ضَوسْبَرَ وَتَضَوسَّرَ وَتِضَوصوضٍ وَسَضٍّ تَسَرُّضَو
882, طَيسْبَرَ وَتَطَيسَّرَ وَتِطَيصوطٍ وَسَطٍّ تَسَرُّطَي
883, ظَوسْبَرَ وَتَظَوسَّرَ وَتِظَوصوظٍ وَسَظٍّ تَسَرُّظَو
884, عَيسْبَرَ وَتَعَيسَّرَ وَتِعَيصوعٍ وَسَعٍّ تَسَرُّعَي
885, غَوسْبَرَ وَتَغَوسَّرَ وَتِغَوصوغٍ وَسَغٍّ تَسَرُّغَو
886, فَيسْبَرَ وَتَفَيسَّرَ وَتِفَيصوفٍ وَسَفٍّ تَسَرُّفَي
887, مَيسْبَرَ وَتَمَيسَّرَ وَتِمَيصومٍ وَسَمٍّ تَسَرُّمَي
888, هَوسْبَرَ وَتَهَوسَّرَ وَتِهَوصوهٍ وَسَهٍّ تَسَرُّهَو
889, وَوسْبَرَ وَتَوَوسَّرَ وَتِوَوصووٍ وَسَوٍّ تَسَرُّوَو
890, ذَلِكَ مِنْ أَجْلِ تَوْسِيعِ رُقْعَةِ الْحِوَارِ بَيْنَ الشَّرْقِ وَالْغَرْبِ
891, كَمَا يَتَمَيَّزُ الْهَاتِفُ الذَّكِيُّ بِشَاشَاتِ اللَّمْسِ الْمُقَاوِمَةِ لِلْخُدُوشِ
